#M impl rust-cabi
#M clock QueryPerformanceCounter
#M qpc_hz 10000000
#M target_batch_ns 200000
#W oneshot crc_8 16 16384 500
247200,221100,232500,214300,214000,232500,273800,227000,227100,230400,268900,220700,225200,247600,255100,229500,230700,268000,231800,229200,264300,237800,229900,269500,230000,261000,246000,246700,255100,346600,243100,250300,220400,220000,235600,220900,220600,281100,294600,220600,220900,220900,221500,270800,220600,221400,221000,237600,220400,236100,220800,220600,221300,221200,220900,220400,221000,220800,220900,220800,220900,221800,221100,221400,222300,221700,220800,221000,221600,220700,223200,222600,223900,222500,224300,234400,407200,220400,220000,220800,220900,221900,223900,222400,222000,221900,220900,221200,222600,221400,221200,221600,221900,222000,221000,221500,273500,220400,220100,220700,221300,221200,221500,244000,220800,219900,220500,221100,221400,221000,220300,221100,254800,220400,220700,220300,221200,221200,220900,220100,220600,222600,220800,222400,221900,222300,221600,221700,221100,221200,221600,221300,221800,221300,220500,221600,221200,221200,221000,221600,221100,221300,221800,221200,222400,221700,221400,221200,221800,221300,221300,221300,221500,222000,220700,221900,221100,221000,221600,220900,221300,221100,221000,220900,221500,221500,253700,220600,220000,220800,221300,222000,222000,223800,224500,223600,221500,221400,221100,221400,220900,221600,220800,221000,221800,221100,221200,222000,220900,222300,221100,223200,221000,221300,222200,223800,231600,220400,221200,220300,219900,220000,220100,221200,220700,220700,221300,221200,221000,221500,221200,221000,221400,222100,223600,223600,221800,222100,222200,248000,257900,220500,220800,226000,237100,240800,221200,220900,220000,241000,220000,221100,235600,226200,221000,268900,258700,220000,225700,232000,227000,220300,221000,241900,220600,247800,258400,261500,248200,221200,220900,249200,220400,245600,305600,429500,220800,220700,221300,244000,231500,220700,221000,220400,220900,220900,220000,220900,220800,220000,220900,220300,220300,220300,220300,220900,220800,220900,220300,221300,220500,220800,220300,220700,221100,221200,220500,220300,220600,221200,220000,220400,220900,220400,220900,220500,220800,220500,220500,220900,220400,221000,221400,311600,248300,220200,309100,220800,220900,221200,221300,267000,220400,235800,222900,284000,243700,220200,221200,220700,220300,220000,220500,220900,221500,221200,221400,220700,221300,221300,220100,221200,221100,220800,220700,220900,220800,220200,220700,220100,291200,220600,226000,221000,318200,220400,221000,223400,220700,221200,220800,222700,220900,220400,221100,221200,222600,220800,220300,221300,222700,221200,220900,221300,221200,227900,220400,220300,221300,222900,220800,221100,220700,221200,222300,220000,220400,220400,223200,220400,220000,220900,221100,223000,220200,220900,220900,222900,221000,221200,220500,220700,223000,220300,220600,220700,222600,221200,221000,220300,221300,222400,221000,220300,220800,222500,221200,220400,220000,220900,222600,221200,221100,220600,350500,259400,220800,221200,220800,222300,220800,220800,220000,220400,222100,221200,220400,221200,221900,220900,220300,221200,220800,222700,220800,220000,220800,222700,220100,221200,220900,220000,222100,221200,220900,220700,223300,220500,221100,220000,220900,222200,220600,220400,220500,222800,221200,220800,221000,220600,223000,221200,221200,220500,222700,220300,219900,220300,220200,222800,220900,221000,220400,222400,220800,220100,220400,220300,222200,220000,221800,221000,222400,221300,220400,220400,220300,223500,221200,222200,220600,223000,222500,220600,220700,220300,220900,221100,220300,220300
#W oneshot crc_16 16 8192 500
202100,202100,201800,201900,201800,201800,201700,201800,201700,201700,201600,201700,201700,201700,201700,201700,201700,201700,201800,201800,202000,201600,201700,201600,201700,201900,201900,202100,201800,201800,202000,201700,201700,201800,201700,201900,201600,201800,201700,201900,201900,201900,202100,202000,202000,202100,202500,201700,201700,202100,201900,202000,202100,202000,202000,201600,201800,201800,201800,202200,201800,201700,201700,238700,195900,196000,195900,196000,195800,195800,195900,196100,195800,195900,195900,195800,195700,195900,195700,195800,195800,195900,195700,195800,195800,195700,196000,195800,195800,195900,195700,195900,195700,195700,196100,195900,195800,195800,195900,196000,195800,195900,195900,195800,195800,195800,196000,195900,196000,196200,195900,195900,195900,195900,195900,195900,196000,196100,196000,196200,196100,196100,196000,196100,195800,195800,195800,217500,203900,202900,203800,204000,202500,204200,203600,204100,203100,202800,203900,202100,203700,260800,210100,213600,237000,195900,196000,196000,196700,196100,196100,195800,195900,195900,196300,195900,196100,196100,196200,195800,196000,195800,195700,195800,196000,195800,195900,196100,196000,195900,196000,196200,196100,196100,196000,196000,195700,195900,196200,196000,196400,196200,196100,195900,195700,196100,196100,196200,196100,196200,196200,196300,196500,196000,195900,196000,196000,196000,196300,195900,195800,196000,195800,196000,195900,195900,195900,195800,195900,196100,195800,195800,196000,195600,196000,195800,196400,196000,195800,195700,245900,265200,195800,195700,195900,195900,195800,195600,195800,195800,195700,195600,195900,195700,195900,195800,195700,195800,195800,195800,195800,195700,195800,195800,195900,195700,195800,195800,195800,195800,195700,195800,195800,195700,195800,195900,195900,196000,195800,195800,195900,196000,195800,195900,196100,196500,195900,195800,196100,195700,196000,196000,195900,195800,196000,196000,195800,195800,196000,195700,195900,196000,195900,196200,196100,195700,196000,196500,196300,196300,196000,195800,195800,195900,195800,195800,195800,195800,195700,259600,241500,202000,201700,214000,196100,196200,196000,196000,196300,196100,196000,196500,196100,197000,196100,195800,196300,195900,195900,195900,195700,195800,195800,195900,196000,195900,195900,196000,196000,195600,196100,195900,195800,195900,195900,196200,196100,196300,196100,196200,196200,196100,196400,195900,196000,196000,195900,196100,196000,196300,196000,196300,195800,195900,196200,195900,195900,196300,196100,196000,196200,196100,196200,195600,196000,196100,196000,196100,196000,195800,195700,196000,195900,196000,195800,195900,195800,195700,261600,196000,196100,195800,195900,195700,195800,195900,195800,196200,195800,195700,195700,195700,195700,195800,195900,195900,195700,195800,195600,195800,195700,195800,195900,195800,195700,196000,195700,195900,195800,195800,195700,195700,195800,195900,196000,196000,195900,195800,195800,195900,195800,195900,196200,196200,195900,195900,195900,195700,196200,196200,195900,195800,196100,196200,196600,195900,195800,196000,196000,196000,196100,195800,195800,196000,195900,195800,195900,195900,195700,195800,195900,195700,195900,195800,195800,195900,195900,270500,255800,201700,201700,213700,196200,195900,196100,195900,195900,196100,196000,196000,196100,224100,196400,196000,195800,195800,195900,196000,196000,196000,195700,195800,196100,195700,195700,196600,195800,195900,196000,195900,195800,196200,195700,196100,224200,195700,196100,196300,196000,196000
#W oneshot crc_modbus 16 16384 500
397500,400300,396200,396500,399000,427300,398700,396800,399400,399400,400800,398800,441300,399100,399000,399300,398600,399600,398000,395900,399600,397300,397400,398200,397300,399400,397500,399100,396200,454700,399400,397600,399200,398000,398500,398400,399000,398100,399400,399100,399400,396100,396600,399600,400100,397300,399200,397400,399200,397200,396000,472100,420700,399800,398800,399600,399700,397300,398400,400500,396700,396900,399800,399200,399300,399500,399300,396600,399500,400400,398300,398800,400400,397300,398500,397200,398400,399100,399200,397500,396200,398700,396400,397500,397700,396000,400900,399700,397100,396100,441500,396900,399000,398000,397200,396900,396300,396900,396700,396100,396100,396200,399600,396600,399500,397000,396800,399100,397900,398000,397200,399600,398000,399000,399500,397600,396900,399600,399100,399700,398400,396700,399500,399700,399600,399700,397200,396800,399000,438900,411900,411400,411400,408400,408400,408700,408700,408200,408800,411200,411400,408400,411700,408000,412800,408600,411700,413000,407800,408700,411900,411500,409400,411600,408300,410500,411800,408100,409800,411700,411400,409300,411400,408900,410900,411500,410900,426300,409200,396400,395900,399600,399500,396400,396100,396000,396200,396200,395900,399600,396700,396400,401000,399600,396100,396700,398800,399800,399500,397100,399500,396800,399600,396100,396700,398200,401000,400500,398400,399400,398200,401100,396300,400900,396000,399300,441400,400900,396100,396600,399100,399100,400700,396700,399700,399500,396000,396000,399600,395900,400900,399500,396700,396600,396700,399200,398100,400900,400900,397600,396500,401100,399600,396000,397400,396600,396400,399000,400900,400800,396200,399600,397800,399900,398200,432700,411500,397400,399000,397700,398900,399600,400800,399500,427100,398300,396300,396300,397100,399600,400500,398200,399500,396200,400700,398800,396900,400100,397700,399900,399200,397300,396500,398200,398500,397800,397500,397700,396700,396200,399000,399700,399600,396400,440400,396700,399500,396000,400600,399700,399600,396200,398000,399300,398700,399400,397500,396100,399900,396900,399400,400000,398500,396500,398400,398500,397200,397900,396800,396100,400600,397800,396500,400100,396200,396000,396800,398700,396800,400700,399600,396600,399600,434800,424000,400900,396300,396800,396200,399800,399000,399200,398400,399400,400900,399600,399200,399500,399100,399800,398200,396900,398600,398800,399500,398000,400900,397200,396200,396500,399200,399300,399600,397300,396700,398200,400100,399600,399800,396400,396300,397200,464700,423300,396200,398900,400700,398000,399500,397900,398000,399000,399700,396700,399900,399700,397700,398400,399400,397100,396600,399400,396000,399500,399700,398200,400000,397600,399300,400500,399700,398300,396500,400800,396700,397800,399500,400900,458100,396500,398700,395900,396000,399000,396500,399400,396000,397700,399600,397800,399200,399900,397500,398600,398500,397400,399900,396600,400000,400700,399600,401000,398200,398900,397500,396400,400900,400900,396300,398300,399400,399300,396600,400700,397000,396100,398500,420900,464900,463000,478900,424700,422900,425100,452200,399300,399500,399300,399300,395900,399300,399300,398400,396400,396600,395900,396100,396200,396800,397500,399300,396000,396900,398600,399600,397000,398900,398400,398500,400100,396500,399300,398200,398000,396800,396200,396000,440600,397100,396700,399300,400300,396100,397100,401100,401100,398000,396400,396000,428800,396600,399500,396200,399500,399100,400500,396400,396400,398400,396400
#W oneshot crc_32 16 16384 500
339700,339600,339600,339500,339600,339500,339700,339400,339800,339600,339600,339600,339400,339500,388200,356700,339700,340100,339700,339700,339500,339800,339600,339600,339900,339700,339600,339700,339700,339600,339600,339900,339400,339800,340000,339700,339900,339800,339900,339900,339800,339700,339800,339700,339500,339800,339800,339700,339600,339600,339500,339600,339600,339600,339500,339700,339700,339600,340000,339500,383100,339700,339400,339500,339400,339700,339400,339700,339700,339700,339600,339600,339700,339700,339600,339700,339500,339500,339600,339600,339700,339500,339500,339600,339700,339500,340100,339400,339800,340000,339700,339800,339500,339500,339500,339300,339600,339600,339600,339900,339800,339500,339700,339600,339600,408700,356100,339700,339700,339500,339500,339500,339700,339300,339400,339600,339600,339500,339600,339600,339500,339700,339500,339600,339700,339700,339700,339600,339800,339700,340000,339600,339800,339500,340000,339700,339700,339800,339500,340000,339700,340000,339600,339700,339600,339500,339700,339400,339500,339600,339700,372100,339600,339500,339500,339800,339500,339500,339800,339600,339500,339600,339500,339700,339700,339500,339500,339600,339400,339900,339400,339700,339600,339600,339300,339700,339700,339500,339600,339600,340000,339500,339700,339800,339900,339400,339800,339700,339500,339600,339800,339800,339600,339900,339500,339600,339800,375900,339500,339500,339700,339500,339700,339500,339500,339500,339600,339700,339700,339400,339400,339500,339300,339800,339800,339500,339500,339800,339800,339600,339900,339700,339500,339500,339900,339600,339700,339800,339300,339500,339700,339500,339500,339400,339500,339700,339400,339700,339800,339500,339600,339800,339500,382100,341100,340400,340300,339600,339300,339900,339600,340000,340200,339900,339800,340000,339700,339800,339700,339600,339500,339700,339800,339600,339800,339800,340000,339600,339600,340000,339700,339600,339800,339900,339500,339900,339800,340000,339600,339800,340000,339600,339700,339500,339500,339600,339500,339500,344600,398800,339600,369300,339600,339400,339300,339500,339400,339600,339700,339500,339600,339400,339500,339600,339500,339400,339700,339500,339600,339800,339800,339700,339700,339700,339600,339600,339600,339700,339500,339700,340000,340500,339600,339700,339700,339600,339800,339600,339500,339600,339500,339500,339800,339600,386800,358800,411500,385000,339700,395800,372200,419200,485900,373500,413400,339800,339600,368000,394500,339500,339700,339800,339600,339700,339500,339600,339500,339400,339500,339200,339900,339300,339900,340100,339700,486100,350200,355500,378300,340000,339800,343600,339600,339400,344000,339900,339700,343400,339700,339800,343600,339500,339800,343000,339500,340000,344400,339700,339900,344100,339700,340700,343800,340100,339900,344000,339500,343800,339900,339700,343800,339800,339800,343700,339800,340100,343900,339700,339900,343200,339900,339600,386000,380900,413600,339500,339700,368700,339700,362200,352200,339800,369200,339500,339600,369200,339500,339700,369600,339500,339700,368800,339500,339500,369100,339300,339800,368700,339500,369700,339600,339400,369200,339800,339700,369600,339600,340000,369600,339600,339700,369500,339600,339700,369300,339300,354200,440900,339300,342300,367800,339500,398300,339700,339500,339600,339700,339700,339300,339500,339500,339700,339600,339500,339700,339500,339600,339700,339600,339600,339700,339500,339700,339500,339700,339600,339700,339600,340000,340300,339500,339800,339900,339800,339700,339700,339800,339600,339400,339700
#W oneshot crc_64_ecma 16 16384 500
320100,320300,320100,319600,365500,318500,319600,319500,319900,319800,320100,320300,319700,319500,319500,319600,318400,318200,319700,319600,319600,318800,319600,319500,319900,320300,320400,320200,320200,319800,320100,320100,320200,319500,318800,319500,320000,320300,319800,320400,320200,320200,320100,319700,319600,320200,319400,319100,320100,319500,319600,318500,341900,333600,320200,320100,320300,320500,320300,319700,319900,320300,347100,320100,319800,320300,319700,319000,319500,319600,319800,320600,320300,320200,320100,320300,320500,320200,320700,348700,320200,320500,320600,320300,319400,320700,320500,319700,320000,320500,319600,319500,318500,320200,320000,320200,320000,320200,320100,320400,320200,358800,319800,320300,320500,320200,320100,319200,320300,319500,318700,319900,320300,319700,320200,320400,320100,320300,320300,319100,318800,320200,320200,320200,320100,319100,319900,320400,319500,320200,320400,320200,320400,320600,319800,320200,319800,320200,320100,320200,319900,320400,318900,320100,320700,320100,320300,319500,320300,342500,336300,336500,333600,337700,322400,321500,320600,321800,321200,323000,321200,320700,321100,321000,320400,373600,330900,331200,331100,329800,329600,329700,330300,330100,329900,330000,330200,330000,330000,329600,330100,328800,330200,330300,330700,330000,330400,330300,330600,330100,331100,329400,330000,334600,320700,320400,341300,344500,320100,320400,320200,320200,318800,320200,320400,320500,319600,319700,320400,320100,351400,320200,320200,319200,320300,320200,320400,320300,320300,320700,320900,320200,320300,320400,320600,320000,319600,320000,320500,319700,320500,320600,320400,320400,320700,320400,319000,319700,320200,319800,320100,319800,320400,318900,320100,353900,320300,320100,319900,320300,320300,320100,320100,320200,320200,320300,320200,320300,320400,320200,320300,320300,351100,320400,320600,320400,320300,319200,319900,319800,319500,319500,320300,320300,320200,320200,320300,320300,320700,320700,320200,320300,320100,320300,320200,320200,319800,318700,319500,318700,318400,320000,320100,344800,336900,320200,320200,320500,320300,318700,320100,320000,319500,319600,319600,319800,320400,320100,320300,320300,320200,319100,319700,318700,381000,320100,319400,320100,319700,319800,320300,320200,320300,319500,320200,319100,320600,320300,320200,320200,320200,320100,320300,320500,319600,320400,319200,320200,320300,319900,319700,319600,351500,318500,319600,319800,320200,320100,319500,320300,320300,320300,320100,320200,320100,320200,320200,320300,320100,320200,320300,320200,319600,320400,320400,320300,320400,320400,320300,319900,320000,320200,320200,320200,320100,320500,320400,320300,319900,320300,320400,320500,320200,320200,319800,320300,320200,319500,350200,320100,343600,339000,325300,356500,337700,329100,329300,330000,330200,330500,372000,329400,330500,330500,329700,330700,330400,384300,341500,320600,319300,320600,320600,320400,321000,320600,320600,320300,320300,320600,320500,320400,320400,320300,320400,319700,321200,321200,320500,321300,320800,320900,320700,320500,320800,320700,319600,320400,354800,319700,320300,320400,320700,319800,319700,320100,320200,319400,320100,320000,320300,320300,319900,320100,320000,319600,320200,320400,320200,319600,319800,320200,319600,320400,319800,320300,318800,318900,320400,319900,319600,320200,319900,320300,320200,320000,320200,320200,320100,319300,320300,320200,320300,320300,320300,320300,349700,345200,319800,320600,320400,319000,320500,320200,320300,320400,320300,319000,320000,319600
#W oneshot crc_64_we 16 16384 500
